5.779094647552466,-12.353711012680414,2
3.6102164374318866,-4.306082932205257,2
5.799093945347035,-12.22152566120889,2
-0.5741264037931632,2.3206785459966905,4
-0.723120173405407,2.2363742371713355,4
-3.226813704833676,14.582181587448915,-1
9.178841013246853,2.336843304032989,-1
-10.810735977917606,-13.060061508624898,-1
-14.209631352713622,11.641743425323767,-1
4.636607270061575,6.14252554121822,-1
-15.511061296027885,15.2498482938011,-1
-9.915111539690272,-12.106676923550705,-1
-5.666544712456888,-0.23364573888800066,-1
-1.2345413601863573,-8.356279996282684,-1
5.009272101390419,-13.633993672172227,-1
-6.0863991655524465,-5.742986002816597,-1
-0.3972695958887211,8.824364486548735,-1
-9.29565744188221,-0.5996256723201974,-1
4.3346530501203056,-16.87026594235312,-1
-13.967803293967139,14.51857264945756,-1
17.287394630516857,9.632059510739236,-1
-5.653650666760834,-15.088653424879654,-1
-11.99004684814231,-1.2624918037226003,-1
-15.031984057405026,13.142403207361244,-1
-7.244340446889648,4.558178068703889,-1
-5.407334266229576,-0.39671979818092495,-1
2.7484575796021637,-12.056244366759696,-1
17.42457185961473,8.475040274681902,-1
16.380429620867858,12.638300423002708,-1
4.525027575284618,13.579055355848979,-1
-13.154272131403768,-11.66917192435182,-1
-14.655817956499419,-7.170159534721678,-1
-2.736174498058448,-9.047757419477955,-1
-6.475453927185255,0.39033798119876906,-1
-13.63813289881443,15.840351642699346,-1
-16.03381035738177,9.877765015226817,-1
8.30645992485847,6.870680348494783,-1
10.54195279479325,-15.910472721843114,-1
-3.784685304164297,-14.455720408174155,-1
13.729076274626664,3.1938686396650375,-1
-4.741439411681666,-16.275211210660963,-1
-5.432626134868865,-7.175272847996705,-1
9.095972213710489,3.689842534780258,-1
14.565804935123413,-2.061164217647679,-1
-12.074866985907697,6.322427278697145,-1
10.178054078080251,1.0366333051005583,-1
10.531431206968612,-1.3105371790263014,-1
1.9163054353804903,-3.6150288798223027,-1
-15.34327240417882,-14.733201429334244,-1
