x,y,label
-10.097767624954164,-5.29754010818885,0
-8.923055260584311,-5.084030085224398,0
-10.165559829985149,-6.331142878209171,0
-9.457341698897917,-3.7666558184360466,0
-9.616352113979495,-6.66393704377599,0
-10.329320666949869,-6.655371586219033,0
-11.352893435307786,-5.657813673968713,0
-10.397597324902922,-8.439402192719134,0
-9.777793580152098,-7.432359506770478,0
-10.998649524309045,-7.284139962563388,0
-10.15964795310524,-3.9272596333157077,0
-11.00744910395477,-5.904500697087632,0
-9.92156588462938,-6.76987343214513,0
-9.734341383549427,-7.627750727394948,0
-10.206258628508557,-6.8494313813691825,0
-8.690241535089823,-6.850941651584382,0
-10.747914570399839,-6.019087958278784,0
-10.863266823663047,-4.836745829642685,0
-11.385696033484072,-5.704622271258273,0
-9.860798085164179,-7.878338723706896,0
-9.878824326290289,-4.9556505472112145,0
-10.212912464991517,-6.163551369418603,0
-10.50900672115376,-8.090945851044479,0
-9.252501705297584,-6.6514415972462055,0
-11.246657649361174,-5.514050354612836,0
-10.272294291797158,-5.5416760551341735,0
-9.567479548269601,-6.957312273501412,0
-9.34148551258872,-4.541946492486041,0
-10.218646167791197,-7.186832803122614,0
-9.310185425258288,-5.53152276259083,0
-10.13128072138714,-6.677654705900601,0
-10.84584581558771,-7.564593924767011,0
-9.040993478880933,-4.850914962191773,0
-9.290395082756763,-6.101837690567043,0
-10.456168553158685,-5.488569428734939,0
-8.91244391413904,-5.488909433307964,0
-8.893629860833405,-6.050665670395403,0
-9.418827165682073,-9.704879056164232,0
-10.211430125139037,-5.876896855532762,0
-11.405423457589878,-5.870230665329606,0
-9.747483279037079,-6.310662963051911,0
-10.366472385828327,-3.909942198176118,0
-10.35479580802674,-7.143382618303433,0
-9.767537861037034,-4.705425910120674,0
-9.637065117483333,-6.7491940649728805,0
-9.315064558631814,-5.862711613110058,0
-10.231692125797423,-6.992853006867343,0
-11.0348613441921,-6.554524668076564,0
-9.8154060467771,-5.581222688081598,0
-10.165878152788679,-5.992768480265625,0
