x,y
6.378365904116681,-14.08374249143294
-7.751046201710906,-8.497035876280052
-3.1466563435572965,13.985981724566258
-14.033452900477403,-0.7568483159511246
-10.692532235402467,13.676472575360023
-12.665542599471362,-4.4324345630720305
5.988465459531611,5.178167948687477
-3.4241239968877384,-6.255117813543611
-4.174256526314956,-8.881610330291249
-9.916953571789147,-1.8956509331634184
-8.02937189680602,-8.141211115056372
3.565435637051177,13.608159238810998
1.978965771286184,-14.862718719404338
-13.792100415781192,13.061639735338936
-7.170502452952421,-14.380916102122004
1.8418008852435257,2.5945388078682647
3.3190006002153574,-8.781792619295027
-15.59820987111592,13.495689413530656
-8.556236627847053,4.267154514990956
5.054987306813498,2.158917581673265
-6.704090520480973,-8.663821751551291
1.800695609028434,10.336801091691974
12.226028178612907,-13.938989309549235
-11.425336603081846,12.848099270559096
5.948153075275684,10.876425449199704
-9.997601981711696,1.4429112244076414
4.89101247572745,4.397623382371442
-3.8594850783931207,-16.829351508056693
1.3603982107290662,-9.238462325258505
-2.6020327996416235,13.258281832507631
-4.131758440653423,9.497131495426181
-10.418480312969239,4.153285099751514
13.130180816379518,-14.067130394991043
-15.801024971774455,-3.4750004742317717
-13.283120922357245,6.577826231878895
11.264775752135986,-3.4610076960100926
-8.322723201494988,-3.4487979054673907
5.557279076557528,-17.03183545252664
1.5553641402480736,2.2637969076819218
2.9959483636466224,-9.592272148717669
5.276681310572901,-14.402487411989627
-10.098021750474288,10.70002992790467
6.013498467716104,-16.882021215386736
-8.631403976162119,-10.474144568633314
-7.96149832517221,-9.415432359706282
-14.182075663260358,-2.6652306399668397
5.834608335969172,2.0543121026932205
4.046750945661245,-14.729563765442721
12.368102142480794,9.455305402437379
7.995647669779469,8.960074287456543
11.8072048833772,0.05915653190111669
-10.06780645654515,2.3753074629966093
6.137693252881935,6.243575985356173
-0.47570019882449266,-15.134819026513883
-4.965699733250764,12.082655976271791
1.4058803650447906,-0.12995647662410192
-8.01982186311594,-5.554976003137595
10.691263737242494,3.9617633960375187
7.466913857828615,-2.811969682114169
2.7737115694895778,-9.389124023167629
5.020072288156765,-3.666011505531751
-2.832264948528321,3.4143940658106438
11.913831360571109,-15.277000443452701
8.582609848954284,-7.98405039650747
-2.7912302990925166,-16.62119269520798
-7.058345487010795,-1.270017409124499
-14.3717339046543,-1.6383907956059343
11.63995657960913,-13.955358165070564
6.781590238613358,-4.238594445132037
3.5181765507515372,-9.010612404869216
-11.286050110600389,-12.196780152814021
-13.944170278345835,-11.392555099951704
3.788338275235187,10.8348088370231
8.265501669591597,4.558008746689428
-12.751308223275617,-8.086100265235022
-6.796691896322644,-9.338881289495799
-0.6681403789116143,-0.2186728203231212
-5.390608085069534,-6.023118664441288
8.696471381609058,7.884192221716834
-6.856754555070193,11.85981629272711
12.407654436274896,-6.886821351586244
-5.464110113790891,-1.1741228967603874
12.05839050298022,10.663286404930432
-12.986174728421528,-4.779563820977552
0.4777003630076315,-1.2540112064005697
-10.259517462317675,10.10435896704151
4.168280794375953,9.436673308670265
9.598696319498988,6.576916244463401
-2.9318668523622993,2.17614072013847
-11.259972444408518,4.191124143504027
-10.695860138421395,4.839514624323545
-9.192238443278232,-13.567103758075566
-11.113057052366777,-17.25735316556103
5.416662033825975,6.0674178564823364
-0.6703000131129784,-12.168033720206605
-13.55404349596791,-16.710108113324104
-11.099208390511052,11.127480147047297
-8.835672874644493,-6.0077211669639965
-12.903220113988077,-10.220116458569068
-0.5421366410238253,2.0869152376546403
-8.721718400538048,-15.477359422234022
-4.3707628681712425,-9.841953655788263
-9.492223783365812,13.331148103679599
2.3571726743099575,0.46230472886433205
-3.6318010921350403,-3.6231243494238363
0.10538011357945365,4.918717494738694
4.9210730724977445,-11.838121677169696
-1.112938100038578,-4.165560392586217
9.950005577919406,2.8426694113874227
-0.14552574797144224,-13.635974157108738
2.0387191669864357,-13.57819740207858
-5.978361149364233,-12.759475385654756
4.62024515213588,-10.734544996137352
-4.346078157050611,11.281377133852846
-9.947314431834855,-1.1047973583924176
-3.5273714596161465,-16.74219925324339
7.62732895181707,-15.116067883667798
-1.8852157606539635,0.5836486373247318
2.7193319155901854,4.6696916320282895
-8.485174342941681,-17.002308930367505
5.557154966827497,-0.2153905162149634
8.922324337106247,8.909125672352925
9.137615313004417,-1.8300280649146963
-6.085228540769686,7.956533712448518
-2.5709757063778156,-11.462953550673301
9.485494857587408,10.862567815642478
-2.1225123168548414,-14.903585740865577
-4.466537858529971,8.339083929451256
10.883243226004065,-10.823301032418872
-14.049250281119546,10.696210845942229
-4.419383301336886,-0.020454623051751497
12.86314097053382,-15.195301470439663
3.3134211760743426,-14.954498034208097
-4.835601938437041,8.347925957729974
-3.1032513322796174,14.522905172421922
0.6475833598967604,-7.065024687231135
-9.475576165205783,-6.127498437764359
-4.923279412563383,-15.126677222706245
-5.01165634689284,-2.496044985425609
5.53607196418621,3.6509332304153013
5.118775552876542,-17.053885130008222
-9.548567476667237,3.8091592036538344
-1.5944857327016546,-17.151289967265164
7.977856962803131,7.357817736865606
0.32980108971685596,-15.198539631425971
6.843542778689795,1.319254295509495
7.304827356556292,6.685208370811935
7.933279237498862,-0.7789761762058909
-11.858521867970207,4.111674502026354
2.481814147061087,6.382034589459543
