x,y
-3.0068288349670294,12.317406714211682
5.00403010169795,3.988645642172976
-7.904090035358324,-6.483677658786716
-10.098901353804145,10.317445069002378
2.070916565901669,6.57710970384327
-10.939290025644882,12.771525362815577
7.255175022460151,-5.1507054394627385
-7.325747239438635,-5.835225796121421
-4.582266922647505,2.2403077374719746
-1.720333839009422,-3.284364463460066
2.3115620991100396,-6.874042036732713
-4.853384801881818,-1.5069124422243352
-1.179671846727345,8.401183101602864
-6.925739379470785,1.9913836692128264
1.8759318822029698,-9.075217527237976
2.2150150177401944,-6.139943548604786
-9.942742689906932,12.274142605510526
10.240068076675943,8.950543088224698
-4.5739406888822325,-7.863440062413989
3.933665398431737,0.23878996670410757
-8.665621227265255,1.5405301686056436
-10.629929474703438,11.33813036864289
-5.601116741270235,5.499503577475052
-4.41488371177911,2.129391661046574
0.851657996699906,-5.8009237044974435
10.328649248455942,8.163587550546723
9.65440219140832,10.995260980350217
1.9988648108458396,11.635122687856487
-9.417411013991597,-5.537653403933207
-10.387023022799838,-2.477615503296419
-2.690002229391334,-3.7546781543690484
7.172139718118668,-1.7342259361922903
-5.10461401024725,2.6647150667887143
-8.24236934662789,8.803857889281307
-9.729860492942839,13.173160760007743
5.906087039835189,-5.4730017321639535
-11.276851330142316,9.117661578020385
4.440696525445162,7.072369799799649
5.884249360175254,-8.422406781860966
-3.367070256203421,-7.432945800129367
7.942310558143905,4.571558019761611
-3.984887079786782,-8.670486472011666
-4.431215747170898,-2.4810933626718406
4.950518192941612,4.908898481476543
8.482621845200367,0.9973069797927021
-8.720393198117927,6.699471255090561
5.649264480048565,3.104297805147519
5.877455123372091,1.5078517368417028
0.31430196086832396,-0.0595660285311137
-10.830941601133018,-7.6216766521302155
-10.69625082068117,4.881761905871107
-4.355609032394312,1.8573935613030237
8.938767115450158,-4.276486991167189
-2.203559629826657,7.70033381648684
-6.27303597692921,-8.35296590966666
-4.90701844992147,-6.360025413628606
9.434746559526268,8.943990704344365
2.794536130038086,10.442461819573037
6.610401028911724,-5.760336815764144
8.602436207817714,2.585371563228488
6.694847023061431,11.025162867192602
-4.273865441495763,-7.570564678899916
-6.292376642625528,-0.06981516148649014
6.931833480202915,10.18861666663392
-11.244803454445426,1.9088867486346803
-2.046054087110214,-4.9196024114133206
-8.714317125871448,-2.18698686986399
9.730840417225554,-2.527944441815152
0.22595357217234202,6.457553708121051
-3.2513432386097314,12.815817659700166
10.168695255096623,-4.217578235528477
-0.25682445450681435,-3.0560892206510912
-5.017077410130354,-9.301465221563882
2.260273412017547,1.7180114194455829
-10.246922176950847,-3.582039136388129
