x,y,label
3.9273191444475213,4.427985001866051,0
10.054419074343278,9.404202897047664,0
6.454073920499393,6.742091380359293,0
5.062265212811373,5.76161475281327,0
1.9255455003561934,1.8492384224173022,0
1.7678344746252568,1.1653380163992442,0
0.7561811169241082,0.005281844785492651,0
8.904275204397235,8.83234250579369,0
5.535132812327144,6.182626717208194,0
7.243303365973157,6.725865555200664,0
0.4109956742671013,-0.12388187097480147,0
9.199052529001486,9.861533477770289,0
9.630468565805547,7.310767368956091,0
2.455074151421013,1.138166464719173,0
0.9843372240291522,1.315338717194301,0
2.2936326245780188,1.6846320923360452,0
2.3601452604362523,3.26005772551398,0
5.798523538942095,6.280313668187065,0
5.13046709172634,4.919811922662571,0
2.337813779134222,2.8003344310060205,0
6.79289223769482,6.105217601691913,0
1.6838852553759671,0.6931680512739522,0
3.4968885973483244,2.9084872901575087,0
4.99137352079468,3.4615573856928203,0
4.388928160968351,4.786602834407022,0
7.324144298879894,7.272697953443511,0
1.374077720845731,2.360280381552418,0
4.5712771846603095,6.215261623237921,0
5.870174492030552,5.848013584700625,0
0.7033105095716279,0.7457023326692362,0
6.269132078545397,6.558549313212162,0
2.284269511198132,1.4243869065528298,0
0.6596172541673301,0.8073806671200869,0
10.506329226543455,9.49767005308059,0
9.471060547479023,9.724693599729775,0
9.988091897777343,7.542866632465784,0
3.484104835169211,3.0632948137149665,0
0.3767108505724409,1.3253199439356536,0
6.09270551647879,7.858130790578098,0
4.7392556280662435,5.073014515655658,0
1.0639583987196926,2.7276100687058777,0
5.4515694469771665,4.414625807091067,0
0.6751515483536653,0.9545096568566587,0
9.04222378192801,9.221543424804668,0
1.9950442133522857,4.120661869252539,0
5.564829786259715,6.0594140437912145,0
2.804550294447195,2.5293054713675667,0
5.800159367804539,4.781105359967293,0
5.61696841432394,3.980375786415932,0
0.9765274101568788,1.4805160400787376,0
9.817072925741414,9.164453414557997,0
8.02105039942133,7.856603884144491,0
8.776289210301098,9.634218598685903,0
9.055881078438357,10.261593091727608,0
6.019745891023051,6.644296474841086,0
8.41866314174973,8.814909791267485,0
1.1353761727629932,0.2560347505753444,0
2.352377792649216,2.304172044246006,0
1.2104087593280746,-0.4718903558090688,0
3.9909647440570755,4.535324443730691,0
2.9224043393248564,4.712380981399721,0
2.0570127897983728,2.3850673612656657,0
8.647899778565357,7.08818092115568,0
3.9271834325744392,4.515243928851682,0
3.1698784772880413,2.7291672051969753,0
8.123872875040789,6.293432249963908,0
1.8088656072328433,0.2931428885915697,0
8.816865755666816,7.6024072914727565,0
1.4133076712429498,0.7491770266004364,0
10.32484324191923,9.901755781640492,0
7.5017592217183315,7.407401862931104,0
2.518435269687011,2.4231517679849732,0
-0.4857564789402762,-0.692113129331792,0
7.988841259830335,8.054948645033436,0
6.728818954995799,7.152780380674501,0
7.347383577980299,7.650178864250998,0
9.332964463530914,8.21083388152168,0
-0.5666391174733199,-0.04680294694560483,0
4.0650394187048855,2.5107773659277908,0
0.029789485418540984,2.0530643705802536,0
8.300681952703332,8.863654067141649,0
6.995246686152735,5.709040692685992,0
3.3539762618933158,4.3947866313922574,0
-0.11883784169027789,0.7165557468652374,0
2.6091106206746444,3.9353312460013004,0
3.7275516445217436,3.2990961572545467,0
6.784805141178644,8.738585330798031,0
6.527095726259514,7.604313303262375,0
8.904027713695935,8.697852521827913,0
4.266029008295421,5.402248917287542,0
